employee_id,fit_cultural,experiencia_rol,fuente,educacion,departamento,senority,tamano_compania,tipo_compania,empresas_previas,habilidades_cognitivas,perfil_exito
14598,0.49,no,agencia,graduado,datos,9,5000-9999,privada,1,0.45,0
18613,0.48,no,agencia,graduado,datos,3,100-500,privada,2,0.32,0
21329,0.48,no,agencia,graduado,datos,20,500-999,privada,0,0.32,0
13343,0.48,no,agencia,graduado,datos,6,10000+,privada,3,0.23,0
26948,0.479,no,agencia,graduado,datos,4,100-500,privada,1,0.4,0
5545,0.479,no,agencia,graduado,datos,14,1000-4999,privada,1,0.4,0
33032,0.479,no,agencia,graduado,datos,11,50-99,privada,5,0.13,0
10992,0.47,no,agencia,graduado,finanzas,1,1000-4999,privada,1,0.56,0
30315,0.46,no,agencia,graduado,people,9,100-500,publica,3,0.72,0
13710,0.46,no,agencia,graduado,operaciones,2,50-99,privada,1,0.56,0
30814,0.46,no,agencia,graduado,people,2,1000-4999,privada,0,0.56,0
4494,0.46,no,agencia,graduado,datos,20,100-500,privada,5,0.48,0
4809,0.46,no,agencia,graduado,datos,9,10000+,privada,4,0.48,0
24589,0.46,no,agencia,graduado,datos,8,50-99,privada,2,0.4,0
11122,0.46,no,agencia,graduado,people,15,5000-9999,privada,1,0.4,0
26177,0.46,no,agencia,graduado,datos,20,10/49,privada,1,0.32,0
10635,0.46,no,agencia,graduado,datos,11,10/49,privada,5,0.32,0
18522,0.46,no,agencia,graduado,datos,16,50-99,privada,0,0.28,0
17670,0.46,no,agencia,graduado,datos,20,10000+,privada,4,0.26,0
30623,0.46,no,agencia,graduado,datos,7,100-500,privada,5,0.24,0
32300,0.46,no,agencia,graduado,datos,20,500-999,privada,4,0.22,0
7934,0.46,no,agencia,graduado,datos,3,100-500,privada,1,0.21,0
1428,0.46,no,agencia,graduado,datos,18,100-500,privada,5,0.2,0
23717,0.46,no,agencia,graduado,datos,20,50-99,privada,0,0.2,0
17575,0.46,no,agencia,graduado,administracion,11,50-99,privada,5,0.13,0
29725,0.46,no,agencia,graduado,datos,15,50-99,privada,5,0.13,0
12452,0.46,no,agencia,graduado,datos,1,50-99,privada,1,0.12,0
9823,0.46,no,agencia,graduado,datos,10,100-500,publica,3,0.11,0
2858,0.46,no,agencia,graduado,datos,10,10000+,privada,1,0.08,0
9423,0.43,no,agencia,graduado,datos,20,50-99,privada,5,0.3,0
26064,0.42,no,agencia,graduado,datos,20,500-999,ong,2,0.37,0
8760,0.39,no,agencia,graduado,datos,5,1000-4999,privada,0,0.64,0
25172,0.39,no,agencia,graduado,datos,20,10000+,privada,5,0.3,0
16934,0.39,no,agencia,graduado,datos,20,50-99,privada,1,0.29,0
24154,0.39,no,agencia,graduado,administracion,7,50-99,startup,1,0.29,0
13070,0.39,no,agencia,graduado,datos,20,50-99,otra,5,0.29,0
7420,0.39,no,agencia,graduado,datos,3,50-99,privada,3,0.27,0
30234,0.39,no,agencia,graduado,administracion,20,500-999,publica,5,0.27,0
6189,0.39,no,agencia,graduado,operaciones,2,50-99,privada,1,0.26,0
5131,0.39,no,agencia,graduado,datos,20,500-999,privada,1,0.26,0
14642,0.39,no,agencia,graduado,datos,20,100-500,privada,3,0.25,0
23208,0.39,no,agencia,graduado,people,14,100-500,privada,5,0.25,0
9220,0.39,no,agencia,graduado,operaciones,19,1000-4999,privada,0,0.24,0
16155,0.39,no,agencia,graduado,datos,11,<10,startup,1,0.18,0
26637,0.39,no,agencia,graduado,datos,13,50-99,ong,2,0.18,0
19874,0.39,no,agencia,graduado,datos,2,500-999,privada,1,0.17,0
12778,0.39,no,agencia,graduado,datos,6,<10,privada,1,0.17,0
4927,0.39,no,agencia,graduado,marketing,11,<10,privada,2,0.16,0
11751,0.39,no,agencia,graduado,datos,6,<10,privada,0,0.16,0
16253,0.39,no,agencia,graduado,datos,10,100-500,privada,5,0.16,0
19215,0.39,no,agencia,graduado,finanzas,10,10000+,privada,1,0.16,0
26176,0.39,no,agencia,graduado,datos,2,<10,startup,1,0.15,0
9846,0.39,no,agencia,graduado,datos,6,100-500,ong,1,0.15,0
5338,0.39,no,agencia,graduado,datos,4,100-500,ong,1,0.15,0
9123,0.39,no,agencia,graduado,marketing,2,50-99,privada,0,0.14,0
5673,0.39,no,agencia,graduado,datos,9,50-99,privada,3,0.14,0
11085,0.39,no,agencia,graduado,marketing,14,50-99,ong,3,0.13,0
6047,0.38,no,agencia,graduado,finanzas,4,100-500,privada,2,0.21,0
14065,0.37,no,agencia,graduado,finanzas,2,500-999,privada,2,0.24,0
9515,0.36,no,agencia,graduado,people,2,1000-4999,publica,1,0.18,0
12186,0.35,no,agencia,graduado,datos,14,10/49,publica,4,0.34,0
25795,0.35,no,agencia,graduado,datos,20,1000-4999,ong,4,0.21,0
3567,0.35,no,agencia,graduado,administracion,20,500-999,publica,0,0.17,0
28843,0.35,no,agencia,graduado,datos,11,50-99,privada,4,0.17,0
14186,0.34,no,agencia,graduado,datos,6,10000+,privada,1,0.21,0
32298,0.34,no,agencia,graduado,datos,2,10000+,privada,0,0.18,0
11364,0.32,no,agencia,graduado,datos,20,10000+,privada,5,0.18,0
2886,0.3,no,agencia,graduado,datos,20,500-999,privada,5,0.14,0
21761,0.26,no,agencia,graduado,datos,3,10000+,publica,1,0.2,0
11001,0.22,no,agencia,graduado,datos,2,5000-9999,privada,1,0.15,0
1750,0.19,no,agencia,graduado,datos,15,50-99,privada,3,0.13,0
30181,0.18,no,agencia,graduado,datos,10,1000-4999,privada,4,0.13,0
29697,0.18,no,agencia,graduado,operaciones,20,1000-4999,privada,1,0.13,0
26605,0.16,no,agencia,graduado,marketing,20,10/49,privada,5,0.13,0
1048,0.14,no,agencia,graduado,datos,7,1000-4999,publica,2,0.13,0
12444,0.12,no,agencia,graduado,finanzas,2,<10,startup,2,0.15,0
18401,0.939,si,agencia,graduado,datos,5,10/49,privada,3,0.93,0
2783,0.939,si,agencia,graduado,datos,4,10/49,privada,1,0.91,0
30206,0.939,si,agencia,graduado,datos,8,10/49,privada,1,0.88,0
30487,0.939,si,agencia,graduado,datos,1,100-500,privada,1,0.88,0
8695,0.939,si,agencia,graduado,datos,6,10/49,privada,2,0.88,0
12085,0.939,si,agencia,graduado,datos,10,<10,privada,0,0.86,0
22400,0.939,si,agencia,graduado,datos,2,10/49,privada,1,0.85,0
4478,0.939,si,agencia,graduado,datos,5,50-99,privada,4,0.84,0
5975,0.939,si,agencia,graduado,datos,3,50-99,privada,1,0.82,0
32488,0.939,si,agencia,graduado,datos,5,50-99,privada,1,0.81,0
10468,0.939,si,agencia,graduado,datos,5,50-99,privada,2,0.81,0
6172,0.939,si,agencia,graduado,datos,8,100-500,privada,1,0.79,0
13053,0.939,si,agencia,graduado,datos,6,10/49,privada,1,0.76,0
9043,0.939,si,agencia,graduado,datos,8,50-99,privada,1,0.74,0
5302,0.939,si,agencia,graduado,datos,4,10/49,privada,2,0.74,0
22584,0.939,si,agencia,graduado,datos,8,100-500,privada,2,0.72,0
12430,0.939,si,agencia,graduado,datos,5,50-99,privada,1,0.7,0
31189,0.939,si,agencia,graduado,datos,5,10/49,publica,1,0.7,0
19405,0.939,si,agencia,graduado,datos,16,50-99,privada,5,0.69,0
32458,0.939,si,agencia,graduado,marketing,7,500-999,privada,2,0.69,0
18468,0.939,si,agencia,graduado,operaciones,2,50-99,privada,1,0.67,0
32076,0.939,si,agencia,graduado,datos,11,50-99,privada,1,0.66,0
13500,0.939,si,agencia,graduado,datos,6,500-999,privada,1,0.65,0
27139,0.939,si,agencia,graduado,datos,7,500-999,privada,1,0.65,0
12615,0.939,si,agencia,graduado,datos,5,100-500,privada,1,0.64,0
5814,0.939,si,agencia,graduado,datos,7,50-99,privada,2,0.63,0
19503,0.939,si,agencia,graduado,datos,8,10/49,privada,0,0.63,0
20391,0.939,si,agencia,graduado,datos,6,50-99,privada,1,0.63,0
12958,0.939,si,agencia,graduado,datos,4,100-500,privada,0,0.63,0
7997,0.939,si,agencia,graduado,it,6,10/49,privada,3,0.62,0
1976,0.939,si,agencia,graduado,datos,8,10/49,otra,1,0.62,0
12876,0.939,si,agencia,graduado,datos,5,50-99,privada,2,0.62,0
13577,0.939,si,agencia,graduado,datos,16,50-99,privada,3,0.62,0
19969,0.939,si,agencia,graduado,datos,4,10/49,privada,1,0.56,0
24157,0.939,si,agencia,graduado,datos,8,100-500,privada,1,0.56,0
21609,0.939,si,agencia,graduado,datos,8,50-99,privada,1,0.55,0
11750,0.939,si,agencia,graduado,datos,17,1000-4999,privada,4,0.55,0
3936,0.939,si,agencia,graduado,datos,6,50-99,privada,3,0.55,0
18718,0.939,si,agencia,graduado,datos,4,10000+,privada,2,0.55,0
16471,0.939,si,agencia,graduado,datos,1,<10,privada,1,0.55,0
1984,0.939,si,agencia,graduado,datos,6,10/49,privada,1,0.54,0
22461,0.939,si,agencia,graduado,datos,4,50-99,startup,2,0.54,0
18127,0.939,si,agencia,graduado,datos,7,<10,privada,1,0.54,0
21626,0.939,si,agencia,graduado,datos,5,50-99,privada,1,0.54,0
11192,0.939,si,agencia,graduado,datos,15,1000-4999,privada,3,0.46,0
21467,0.93,si,agencia,graduado,datos,6,10/49,privada,2,0.32,0
10670,0.926,si,agencia,graduado,datos,7,500-999,privada,1,0.91,0
19401,0.926,si,agencia,graduado,datos,6,50-99,privada,1,0.91,0
12390,0.926,si,agencia,graduado,marketing,10,10000+,privada,2,0.91,0
7323,0.924,si,agencia,graduado,datos,6,<10,startup,1,0.9,0
26351,0.924,si,agencia,graduado,datos,14,5000-9999,publica,5,0.9,0
27018,0.924,si,agencia,graduado,datos,8,<10,privada,3,0.9,0
24001,0.92,si,agencia,graduado,datos,20,1000-4999,privada,5,0.15,0
33356,0.92,si,agencia,graduado,datos,20,100-500,privada,5,0.14,0
4087,0.92,si,agencia,graduado,datos,4,50-99,privada,2,0.14,0
5366,0.91,si,agencia,graduado,datos,20,<10,privada,5,0.23,0
2888,0.91,si,agencia,graduado,datos,2,10/49,privada,0,0.22,0
25289,0.91,si,agencia,graduado,datos,14,500-999,privada,1,0.22,0
1358,0.87,si,agencia,graduado,datos,9,50-99,startup,1,0.12,0
995,0.81,si,agencia,graduado,datos,4,10/49,privada,3,0.93,0
21878,0.804,si,agencia,graduado,people,20,10000+,privada,5,0.16,0
27696,0.804,si,agencia,graduado,datos,20,10000+,privada,5,0.16,0
5581,0.804,si,agencia,graduado,datos,13,500-999,privada,5,0.16,0
27759,0.804,si,agencia,graduado,datos,15,50-99,privada,5,0.16,0
11120,0.804,si,agencia,graduado,datos,20,500-999,publica,5,0.16,0
11039,0.804,si,agencia,graduado,datos,18,10000+,privada,5,0.16,0
19233,0.804,si,agencia,graduado,datos,20,1000-4999,privada,5,0.16,0
29594,0.804,si,agencia,graduado,people,18,5000-9999,privada,5,0.16,0
20374,0.804,si,agencia,graduado,datos,9,50-99,privada,4,0.16,0
156,0.804,si,agencia,graduado,datos,12,10/49,startup,2,0.16,0
29348,0.804,si,agencia,graduado,datos,20,100-500,ong,2,0.16,0
14040,0.804,si,agencia,graduado,datos,9,10000+,privada,2,0.16,0
8374,0.804,si,agencia,graduado,datos,4,100-500,startup,2,0.16,0
1418,0.804,si,agencia,graduado,datos,7,100-500,privada,2,0.16,0
24575,0.804,si,agencia,graduado,datos,13,100-500,privada,2,0.16,0
9512,0.804,si,agencia,graduado,finanzas,1,50-99,startup,1,0.16,0
22950,0.804,si,agencia,graduado,datos,5,50-99,privada,1,0.16,0
13797,0.804,si,agencia,graduado,datos,5,10/49,privada,1,0.16,0
24566,0.804,si,agencia,graduado,datos,4,100-500,privada,1,0.16,0
30355,0.804,si,agencia,graduado,datos,4,50-99,privada,1,0.16,0
9374,0.804,si,agencia,graduado,datos,20,1000-4999,privada,5,0.15,0
17145,0.804,si,agencia,graduado,datos,20,50-99,privada,5,0.15,0
7133,0.804,si,agencia,graduado,datos,20,100-500,privada,5,0.15,0
30541,0.804,si,agencia,graduado,datos,20,1000-4999,privada,5,0.15,0
1545,0.804,si,agencia,graduado,datos,7,50-99,privada,4,0.15,0
17024,0.804,si,agencia,graduado,datos,3,5000-9999,privada,3,0.15,0
25554,0.804,si,agencia,graduado,datos,3,<10,privada,3,0.15,0
29559,0.804,si,agencia,graduado,datos,15,100-500,privada,2,0.15,0
29133,0.804,si,agencia,graduado,datos,6,500-999,privada,2,0.15,0
16647,0.804,si,agencia,graduado,datos,19,100-500,privada,2,0.15,0
30737,0.804,si,agencia,graduado,datos,13,<10,startup,2,0.15,0
25741,0.804,si,agencia,graduado,datos,9,100-500,privada,2,0.15,0
15957,0.804,si,agencia,graduado,datos,6,<10,publica,2,0.15,0
27500,0.804,si,agencia,graduado,datos,15,100-500,privada,2,0.15,0
24807,0.804,si,agencia,graduado,datos,6,50-99,privada,1,0.15,0
30733,0.804,si,agencia,graduado,datos,9,50-99,privada,1,0.15,0
617,0.804,si,agencia,graduado,datos,7,1000-4999,publica,1,0.15,0
12418,0.804,si,agencia,graduado,datos,20,10/49,privada,1,0.15,0
30816,0.804,si,agencia,graduado,datos,19,500-999,publica,1,0.15,0
18938,0.794,si,agencia,graduado,finanzas,7,100-500,privada,3,0.15,0
8704,0.794,si,agencia,graduado,datos,20,10000+,privada,3,0.15,0
32228,0.794,si,agencia,graduado,datos,20,100-500,startup,3,0.15,0
4020,0.794,si,agencia,graduado,datos,20,10000+,privada,2,0.15,0
633,0.794,si,agencia,graduado,datos,14,10/49,privada,2,0.12,0
17639,0.794,si,agencia,graduado,datos,8,100-500,privada,1,0.12,0
15052,0.794,si,agencia,graduado,datos,10,10/49,privada,1,0.12,0
22347,0.794,si,agencia,graduado,datos,19,5000-9999,privada,1,0.12,0
18075,0.794,si,agencia,graduado,datos,3,10000+,privada,1,0.12,0
8688,0.794,si,agencia,graduado,datos,6,100-500,privada,1,0.12,0
31710,0.794,si,agencia,graduado,datos,16,500-999,startup,1,0.12,0
15845,0.754,si,agencia,graduado,administracion,1,10/49,startup,1,0.72,0
8994,0.754,si,agencia,graduado,finanzas,4,100-500,startup,1,0.72,0
7883,0.754,si,agencia,graduado,datos,20,10/49,privada,1,0.72,0
23512,0.754,si,agencia,graduado,datos,20,10000+,privada,5,0.72,0
27469,0.754,si,agencia,graduado,datos,10,10000+,privada,3,0.72,0
13145,0.754,si,agencia,graduado,datos,10,5000-9999,privada,3,0.72,0
26241,0.754,si,agencia,graduado,people,20,100-500,privada,2,0.72,0
10212,0.754,si,agencia,graduado,finanzas,3,<10,startup,2,0.72,0
5606,0.754,si,agencia,graduado,datos,7,10000+,privada,0,0.72,0
32247,0.754,si,agencia,graduado,datos,20,10/49,privada,0,0.72,0
29201,0.754,si,agencia,graduado,datos,7,100-500,privada,5,0.72,0
27061,0.754,si,agencia,graduado,datos,13,50-99,privada,5,0.72,0
31605,0.754,si,agencia,graduado,datos,20,5000-9999,privada,5,0.72,0
26976,0.754,si,agencia,graduado,datos,20,10/49,otra,5,0.72,0
27208,0.754,si,agencia,graduado,datos,20,500-999,startup,5,0.72,0
31071,0.754,si,agencia,graduado,datos,15,50-99,startup,2,0.72,0
8360,0.754,si,agencia,graduado,datos,9,100-500,privada,2,0.72,0
27866,0.754,si,agencia,graduado,datos,20,50-99,startup,1,0.72,0
15775,0.754,si,agencia,graduado,administracion,4,50-99,startup,1,0.72,0
17559,0.754,si,agencia,graduado,datos,5,50-99,startup,1,0.72,0
1557,0.754,si,agencia,graduado,datos,4,10000+,privada,1,0.72,0
31332,0.754,si,agencia,graduado,datos,5,50-99,startup,1,0.72,0
8552,0.754,si,agencia,graduado,datos,8,100-500,ong,1,0.72,0
1341,0.754,si,agencia,graduado,datos,3,10000+,privada,1,0.72,0
28207,0.754,si,agencia,graduado,datos,20,1000-4999,privada,5,0.72,0
23179,0.754,si,agencia,graduado,datos,20,1000-4999,privada,5,0.72,0
22943,0.754,si,agencia,graduado,datos,20,100-500,privada,5,0.72,0
555,0.754,si,agencia,graduado,datos,16,10000+,privada,4,0.72,0
29197,0.754,si,agencia,graduado,datos,13,100-500,privada,4,0.72,0
488,0.754,si,agencia,graduado,datos,8,10000+,privada,3,0.72,0
3739,0.754,si,agencia,graduado,datos,12,5000-9999,publica,3,0.72,0
27329,0.754,si,agencia,graduado,datos,20,50-99,privada,1,0.64,0
4793,0.754,si,agencia,graduado,datos,12,50-99,privada,1,0.64,0
27750,0.754,si,agencia,graduado,datos,8,500-999,startup,1,0.64,0
5096,0.754,si,agencia,graduado,datos,20,100-500,privada,1,0.64,0
3170,0.754,si,agencia,graduado,datos,14,100-500,privada,1,0.64,0
29225,0.754,si,agencia,graduado,datos,20,5000-9999,privada,1,0.64,0
24562,0.754,si,agencia,graduado,datos,20,100-500,privada,1,0.1,0
28410,0.754,si,agencia,graduado,datos,20,5000-9999,privada,1,0.1,0
6207,0.754,si,agencia,graduado,datos,9,10000+,privada,1,0.1,0
17533,0.754,si,agencia,graduado,datos,9,10000+,privada,1,0.1,0
33037,0.754,si,agencia,graduado,operaciones,5,500-999,privada,1,0.1,0
21812,0.754,si,agencia,graduado,datos,6,50-99,privada,1,0.1,0
701,0.754,si,agencia,graduado,datos,20,100-500,privada,1,0.1,0
1061,0.754,si,agencia,graduado,datos,13,10/49,privada,5,0.1,0
22335,0.754,si,agencia,graduado,datos,20,<10,startup,5,0.1,0
1105,0.754,si,agencia,graduado,datos,20,100-500,privada,5,0.1,0
23217,0.754,si,agencia,graduado,finanzas,11,10/49,privada,5,0.1,0
5127,0.754,si,agencia,graduado,datos,20,500-999,privada,5,0.1,0
8181,0.754,si,agencia,graduado,datos,20,100-500,privada,5,0.1,0
26781,0.754,si,agencia,graduado,marketing,19,1000-4999,privada,5,0.1,0
30281,0.754,si,agencia,graduado,datos,6,500-999,privada,2,0.1,0
9987,0.754,si,agencia,graduado,datos,9,100-500,privada,2,0.1,0
480,0.754,si,agencia,graduado,datos,15,10000+,privada,2,0.1,0
27266,0.754,si,agencia,graduado,operaciones,20,1000-4999,privada,2,0.1,0
20958,0.754,si,agencia,graduado,datos,11,500-999,privada,2,0.1,0
19378,0.754,si,agencia,graduado,datos,12,10/49,privada,1,0.1,0
769,0.754,si,agencia,graduado,datos,20,1000-4999,privada,1,0.1,0
7574,0.754,si,agencia,graduado,operaciones,4,100-500,startup,1,0.1,0
11928,0.754,si,agencia,graduado,marketing,4,<10,privada,1,0.1,0
33214,0.754,si,agencia,graduado,people,13,10000+,privada,1,0.1,0
27753,0.754,si,agencia,graduado,datos,16,100-500,privada,0,0.1,0
5406,0.754,si,agencia,graduado,datos,6,10000+,privada,0,0.1,0
1131,0.754,si,agencia,graduado,datos,11,10000+,privada,5,0.1,0
21749,0.745,si,agencia,graduado,datos,20,500-999,privada,2,0.56,0
707,0.743,si,agencia,graduado,datos,14,50-99,privada,5,0.64,0
22238,0.743,si,agencia,graduado,datos,16,50-99,privada,5,0.64,0
11906,0.743,si,agencia,graduado,datos,20,100-500,privada,5,0.64,0
566,0.743,si,agencia,graduado,datos,20,<10,startup,5,0.64,0
26568,0.743,si,agencia,graduado,datos,10,10000+,privada,5,0.64,0
3328,0.743,si,agencia,graduado,datos,9,100-500,privada,5,0.64,0
25587,0.743,si,agencia,graduado,datos,20,10/49,privada,4,0.64,0
16200,0.743,si,agencia,graduado,datos,10,<10,startup,3,0.64,0
7660,0.743,si,agencia,graduado,datos,20,1000-4999,privada,2,0.64,0
374,0.743,si,agencia,graduado,datos,9,5000-9999,publica,2,0.64,0
28168,0.743,si,agencia,graduado,datos,5,100-500,privada,2,0.64,0
13912,0.743,si,agencia,graduado,datos,4,100-500,privada,1,0.64,0
9418,0.743,si,agencia,graduado,datos,20,<10,startup,1,0.64,0
32728,0.743,si,agencia,graduado,datos,7,50-99,privada,1,0.64,0
390,0.743,si,agencia,graduado,datos,9,1000-4999,privada,0,0.64,0
31143,0.743,si,agencia,graduado,people,20,500-999,otra,5,0.64,0
8148,0.743,si,agencia,graduado,datos,20,50-99,privada,5,0.64,0
33314,0.743,si,agencia,graduado,datos,20,10000+,privada,5,0.64,0
13802,0.743,si,agencia,graduado,datos,20,100-500,privada,5,0.64,0
20221,0.743,si,agencia,graduado,datos,20,10/49,privada,5,0.64,0
13095,0.743,si,agencia,graduado,finanzas,13,100-500,privada,5,0.64,0
17136,0.743,si,agencia,graduado,datos,18,10000+,privada,5,0.64,0
22307,0.743,si,agencia,graduado,operaciones,20,10000+,privada,5,0.64,0
13005,0.743,si,agencia,graduado,datos,9,1000-4999,privada,4,0.64,0
30778,0.743,si,agencia,graduado,datos,20,50-99,privada,4,0.64,0
8402,0.743,si,agencia,graduado,datos,10,10/49,privada,4,0.64,0
20063,0.743,si,agencia,graduado,datos,6,5000-9999,privada,4,0.64,0
23014,0.743,si,agencia,graduado,datos,9,10000+,privada,4,0.64,0
18968,0.743,si,agencia,graduado,administracion,12,50-99,privada,3,0.64,0
9944,0.743,si,agencia,graduado,finanzas,16,50-99,privada,3,0.64,0
9452,0.743,si,agencia,graduado,datos,17,10000+,privada,2,0.64,0
21009,0.743,si,agencia,graduado,datos,11,50-99,privada,2,0.64,0
18907,0.743,si,agencia,graduado,operaciones,1,10000+,privada,1,0.64,0
32799,0.743,si,agencia,graduado,datos,20,500-999,ong,1,0.64,0
19948,0.743,si,agencia,graduado,people,5,10000+,privada,1,0.64,0
20124,0.743,si,agencia,graduado,datos,20,100-500,privada,1,0.64,0
12287,0.743,si,agencia,graduado,datos,20,1000-4999,privada,1,0.64,0
3067,0.743,si,agencia,graduado,datos,9,500-999,privada,1,0.64,0
2786,0.743,si,agencia,graduado,datos,7,<10,privada,1,0.64,0
23126,0.743,si,agencia,graduado,administracion,20,100-500,startup,1,0.64,0
25804,0.743,si,agencia,graduado,datos,8,10/49,privada,2,0.56,0
12344,0.743,si,agencia,graduado,datos,5,100-500,privada,2,0.56,0
9605,0.743,si,agencia,graduado,datos,20,10/49,privada,2,0.56,0
10840,0.743,si,agencia,graduado,datos,20,1000-4999,privada,2,0.56,0
17152,0.743,si,agencia,Phd,datos,8,10000+,privada,2,0.56,0
252,0.743,si,agencia,Phd,datos,11,1000-4999,privada,1,0.56,0
5053,0.743,si,agencia,Phd,datos,6,1000-4999,publica,1,0.56,0
12945,0.743,si,agencia,Phd,operaciones,3,1000-4999,privada,1,0.56,0
24658,0.743,si,agencia,Phd,marketing,20,100-500,privada,1,0.56,0
11123,0.743,si,agencia,Phd,datos,4,50-99,startup,1,0.56,0
17513,0.743,si,agencia,Phd,operaciones,5,<10,privada,1,0.56,0
30253,0.743,si,agencia,Phd,operaciones,20,500-999,privada,1,0.56,0
3695,0.743,si,agencia,Phd,datos,5,50-99,privada,1,0.56,0
26041,0.742,si,agencia,Phd,datos,10,10000+,privada,1,0.64,0
12271,0.742,si,agencia,Phd,datos,9,100-500,startup,1,0.64,0
15224,0.742,si,agencia,Phd,datos,5,50-99,privada,1,0.64,0
4291,0.742,si,agencia,Phd,datos,10,10000+,privada,1,0.64,0
10180,0.74,si,agencia,Phd,datos,20,100-500,privada,5,0.64,0
22878,0.74,si,agencia,Phd,datos,10,10000+,publica,5,0.64,0
31598,0.74,si,agencia,Phd,finanzas,20,50-99,privada,5,0.64,0
23154,0.74,si,agencia,Phd,datos,20,5000-9999,privada,5,0.64,0
2832,0.74,si,agencia,Phd,datos,10,500-999,privada,4,0.64,0
28544,0.74,si,agencia,Phd,datos,19,50-99,privada,4,0.64,0
7249,0.74,si,agencia,Phd,datos,20,10/49,startup,3,0.64,0
23234,0.74,si,agencia,Phd,datos,6,<10,privada,2,0.64,0
4143,0.74,si,agencia,Phd,datos,20,1000-4999,privada,2,0.64,0
