id_empleado,departamento,region,educacion,cantidad_entrenamientos,edad,desempeno,antiguedad,Objetivos_80,reconocimiento_recibido,score_entrenamiento,promocion
27997,tecnologia,region_13,posgrado,2,37,4,8,1,0,78,0
29111,tecnologia,region_33,posgrado,2,41,4,13,0,0,83,0
10500,tecnologia,region_22,universitario,2,34,4,3,0,0,75,0
71496,tecnologia,region_20,posgrado,2,33,4,5,1,0,79,0
47353,tecnologia,region_2,posgrado,2,32,4,6,0,0,76,0
50128,ventas,region_7,universitario,2,43,4,14,0,0,48,0
25228,R&D,region_22,universitario,2,29,4,3,0,0,82,0
45118,ventas,region_19,universitario,2,35,4,7,0,0,49,0
3715,R&D,region_22,universitario,2,30,4,2,1,0,85,1
70079,Analytics,region_16,universitario,2,36,4,4,0,0,84,0
18682,tecnologia,region_28,posgrado,2,34,4,9,1,0,81,0
32960,operaciones,region_22,posgrado,2,58,4,5,0,0,62,0
46253,tecnologia,region_2,universitario,2,39,4,11,0,0,78,0
49489,Analytics,region_32,tecnico,2,27,4,2,0,0,85,0
35029,compras,region_17,universitario,2,38,4,5,1,0,68,0
51985,ventas,region_22,universitario,2,28,4,2,0,0,47,0
61985,operaciones,region_7,universitario,2,44,4,6,1,0,60,0
670,tecnologia,region_26,universitario,2,25,4,3,0,0,79,0
56855,operaciones,region_28,posgrado,2,32,4,8,0,0,63,0
28809,Analytics,region_2,universitario,2,30,4,6,1,0,83,0
172,R&D,region_2,universitario,2,34,4,8,0,0,81,0
37858,finanzas,region_28,posgrado,2,32,4,5,1,0,56,0
5595,compras,region_17,universitario,2,32,4,8,0,0,72,0
74042,operaciones,region_11,posgrado,2,44,4,5,1,0,62,0
47083,operaciones,region_27,posgrado,2,34,4,9,1,0,62,0
52112,operaciones,region_15,universitario,2,34,4,5,0,0,59,0
16691,Analytics,region_22,universitario,2,28,4,4,1,0,88,0
69595,tecnologia,region_22,universitario,2,27,4,3,1,0,81,0
59318,finanzas,region_22,universitario,2,29,4,3,0,0,67,1
31199,compras,region_17,posgrado,2,36,4,5,0,0,68,0
74880,Analytics,region_28,universitario,2,27,4,4,1,0,78,1
69021,operaciones,region_2,universitario,2,31,4,6,1,0,80,1
76990,tecnologia,region_10,universitario,2,31,4,3,1,0,84,0
59398,Analytics,region_7,universitario,2,42,4,13,1,0,87,0
75879,Analytics,region_22,universitario,2,26,4,3,1,0,84,0
74760,operaciones,region_22,universitario,2,35,4,9,0,0,60,0
45377,Analytics,region_4,universitario,2,29,4,3,1,0,82,1
36450,Analytics,region_7,universitario,2,29,4,3,0,0,83,0
49569,Analytics,region_22,universitario,2,28,4,1,1,0,84,0
37911,compras,region_2,universitario,2,35,4,8,0,0,68,0
38119,compras,region_2,universitario,2,28,4,2,1,0,65,0
63671,ventas,region_2,universitario,2,50,4,3,0,0,45,0
36477,operaciones,region_27,posgrado,2,36,4,7,0,0,61,0
72813,ventas,region_7,universitario,2,40,4,9,0,0,64,1
55744,R&D,region_22,universitario,2,32,4,2,0,0,86,0
60678,operaciones,region_2,universitario,2,50,4,7,0,0,60,0
69853,Analytics,region_20,posgrado,2,38,4,3,1,0,85,0
68690,finanzas,region_27,universitario,2,32,4,6,1,0,58,0
53926,ventas,region_17,universitario,2,33,4,7,0,0,63,1
8105,operaciones,region_2,posgrado,2,49,4,21,1,0,60,0
7111,finanzas,region_8,universitario,2,27,4,3,1,0,62,0
19589,finanzas,region_22,posgrado,2,40,4,3,1,0,61,0
21419,ventas,region_2,universitario,2,32,4,7,0,0,51,0
57569,compras,region_22,universitario,2,29,4,7,1,0,70,0
22599,tecnologia,region_2,universitario,2,34,4,9,0,0,83,0
23964,operaciones,region_10,posgrado,2,33,4,7,0,0,56,0
1486,Analytics,region_4,universitario,2,28,4,4,0,0,85,0
32891,Analytics,region_29,universitario,2,28,4,2,1,0,86,0
53511,ventas,region_19,universitario,2,34,4,3,0,0,53,0
46784,tecnologia,region_13,universitario,2,30,4,5,0,0,83,0
60872,compras,region_2,universitario,2,27,4,3,0,0,66,0
73747,HR,region_8,universitario,2,26,4,3,0,0,50,0
65354,Analytics,region_4,universitario,2,28,4,3,1,0,85,0
49481,operaciones,region_2,universitario,2,39,4,3,0,0,60,0
38467,ventas,region_22,tecnico,2,31,4,5,1,0,46,0
61129,compras,region_7,posgrado,2,34,4,6,0,0,67,0
78266,ventas,region_2,universitario,2,47,4,14,0,0,47,0
65766,ventas,region_11,universitario,2,28,4,3,1,0,50,1
31193,operaciones,region_2,universitario,2,32,4,4,1,0,57,0
58545,finanzas,region_2,posgrado,2,44,4,7,0,0,58,0
38015,Analytics,region_7,universitario,2,38,4,9,0,0,81,0
54210,operaciones,region_26,universitario,2,26,4,1,0,0,59,0
4937,Analytics,region_22,universitario,2,28,4,2,1,0,89,1
41468,Analytics,region_22,universitario,2,28,4,6,1,0,81,1
1836,compras,region_2,posgrado,2,46,4,20,0,0,66,0
35701,ventas,region_7,universitario,2,28,4,6,1,0,49,1
51998,operaciones,region_22,posgrado,2,36,4,7,0,0,61,0
75641,compras,region_2,universitario,2,30,4,2,0,0,71,0
32725,R&D,region_2,universitario,2,35,4,9,0,0,87,0
29060,operaciones,region_19,universitario,2,42,4,19,0,0,60,0
7691,operaciones,region_2,universitario,2,34,4,8,0,0,60,0
10518,operaciones,region_26,universitario,2,36,4,9,1,0,62,0
41827,Analytics,region_7,posgrado,2,33,4,7,0,0,91,0
33501,finanzas,region_22,secundario,2,25,4,3,1,0,60,0
48037,tecnologia,region_27,posgrado,2,44,4,4,1,0,80,0
35885,Analytics,region_22,tecnico,2,28,4,4,0,0,89,0
27040,tecnologia,region_7,universitario,2,31,4,6,0,0,76,0
41480,R&D,region_22,universitario,2,26,4,2,1,0,87,1
61969,ventas,region_15,posgrado,2,38,4,5,0,0,51,0
33848,tecnologia,region_2,posgrado,2,35,4,8,1,0,80,0
46575,ventas,region_15,universitario,2,28,4,5,0,0,52,0
35928,Analytics,region_22,universitario,2,31,4,6,0,0,84,0
55991,finanzas,region_22,posgrado,2,40,4,14,1,0,60,0
31835,R&D,region_7,posgrado,2,35,4,8,0,0,82,0
6825,operaciones,region_22,universitario,2,27,4,4,1,0,96,1
14890,tecnologia,region_7,posgrado,2,42,4,4,1,0,82,0
8708,Analytics,region_22,universitario,2,28,4,5,0,0,85,0
8419,Analytics,region_11,posgrado,2,34,4,5,0,0,78,0
58160,ventas,region_26,universitario,2,30,4,5,1,0,46,0
37181,operaciones,region_12,universitario,2,30,4,7,0,0,59,0
563,ventas,region_17,universitario,2,32,4,5,1,0,50,0
22823,ventas,region_2,posgrado,2,36,4,8,0,0,48,0
49418,tecnologia,region_2,posgrado,2,35,4,8,0,0,77,0
18758,tecnologia,region_31,universitario,2,28,4,4,1,0,81,1
45271,ventas,region_22,universitario,2,29,4,2,0,0,48,0
41080,ventas,region_22,tecnico,2,31,4,6,1,0,49,0
65463,operaciones,region_2,secundario,2,22,4,2,1,0,60,0
20415,tecnologia,region_2,universitario,2,51,4,7,0,0,81,0
11289,finanzas,region_2,universitario,2,32,4,5,0,0,61,0
18051,ventas,region_7,posgrado,2,48,4,9,0,0,41,0
37801,ventas,region_22,posgrado,2,36,4,9,0,0,46,0
71610,tecnologia,region_2,universitario,2,31,4,8,1,0,82,1
76606,tecnologia,region_6,universitario,2,30,4,3,0,0,82,0
61073,ventas,region_7,posgrado,2,38,4,9,0,0,50,0
40334,tecnologia,region_20,posgrado,2,33,4,4,1,0,84,0
72627,ventas,region_2,universitario,2,20,4,2,1,0,50,0
43869,Analytics,region_22,universitario,2,31,4,7,1,0,86,0
55773,compras,region_16,universitario,2,32,4,8,0,0,68,0
69384,operaciones,region_7,universitario,2,29,4,6,0,0,62,0
35126,Analytics,region_22,universitario,2,29,4,7,1,0,84,0
40790,operaciones,region_22,posgrado,2,39,4,5,1,0,63,0
72543,tecnologia,region_11,universitario,2,30,4,6,1,0,76,0
30456,ventas,region_14,universitario,2,29,4,3,0,0,51,0
21128,tecnologia,region_2,universitario,2,38,4,10,1,0,79,0
31783,Analytics,region_25,universitario,2,32,4,6,1,0,91,1
74612,operaciones,region_15,universitario,2,30,4,7,0,0,55,0
63368,compras,region_7,universitario,2,30,4,4,0,0,70,0
36837,Analytics,region_22,universitario,2,27,4,4,0,0,86,0
23777,R&D,region_22,universitario,2,30,4,4,1,0,84,1
48318,ventas,region_32,universitario,2,26,4,4,0,0,47,0
30947,operaciones,region_2,posgrado,2,41,4,8,1,0,62,0
22961,compras,region_7,posgrado,2,33,4,7,0,0,72,0
10223,Analytics,region_7,universitario,2,36,4,9,0,0,89,0
2349,Analytics,region_7,tecnico,2,25,4,3,0,0,83,0
53248,operaciones,region_15,posgrado,2,46,4,5,1,0,59,0
73611,tecnologia,region_22,universitario,2,36,4,3,0,0,81,0
54638,operaciones,region_27,universitario,2,36,4,9,0,0,59,0
54770,ventas,region_26,universitario,5,25,3,1,0,1,51,0
211,tecnologia,region_20,universitario,4,34,3,4,1,1,84,0
77332,compras,region_16,universitario,3,30,3,5,1,1,73,0
63625,ventas,region_31,universitario,3,30,3,5,0,1,50,0
50612,ventas,region_2,universitario,3,36,3,3,1,1,50,0
43968,ventas,region_2,universitario,3,29,3,2,1,1,92,1
29546,Analytics,region_22,universitario,3,29,3,4,0,1,89,1
13355,ventas,region_2,universitario,3,38,3,7,0,1,49,0
748,R&D,region_22,universitario,3,28,3,4,1,1,86,0
34531,tecnologia,region_22,universitario,3,27,3,3,1,1,72,1
33019,compras,region_31,universitario,3,31,3,6,1,1,99,1
32581,finanzas,region_13,posgrado,3,36,3,7,0,1,57,0
75706,ventas,region_20,universitario,3,28,3,5,1,1,51,0
1526,compras,region_15,universitario,3,30,3,7,1,1,68,1
40272,ventas,region_27,universitario,3,28,3,5,0,1,49,0
28325,compras,region_27,universitario,3,26,3,2,1,1,69,0
15544,tecnologia,region_2,universitario,3,36,3,10,0,1,74,0
49534,finanzas,region_26,universitario,3,30,3,3,0,1,62,0
1406,compras,region_17,posgrado,3,38,3,7,1,1,72,0
7606,tecnologia,region_29,universitario,2,30,3,7,1,1,76,0
9563,operaciones,region_31,universitario,2,38,3,7,1,1,60,0
32437,operaciones,region_2,universitario,2,45,3,5,1,1,61,0
34392,R&D,region_26,universitario,2,40,3,2,1,1,84,1
64871,ventas,region_31,posgrado,2,46,3,7,1,1,48,0
75598,ventas,region_15,posgrado,2,32,3,4,0,1,43,0
57339,R&D,region_23,posgrado,2,37,3,10,1,1,84,0
57259,tecnologia,region_7,posgrado,2,37,3,5,1,1,94,1
74610,Analytics,region_22,universitario,2,27,3,4,0,1,81,1
73295,Analytics,region_7,posgrado,2,32,3,4,1,1,82,1
56478,compras,region_28,universitario,2,27,3,2,1,1,66,0
63535,tecnologia,region_22,universitario,2,31,3,6,1,1,78,1
65848,ventas,region_2,universitario,2,35,3,7,0,1,62,1
17416,operaciones,region_2,universitario,2,31,3,4,1,1,60,0
22856,ventas,region_28,posgrado,2,39,3,5,1,1,50,0
28747,operaciones,region_22,posgrado,2,43,3,3,1,1,57,0
31029,finanzas,region_2,posgrado,2,35,3,3,1,1,61,0
3176,ventas,region_9,posgrado,2,33,3,4,1,1,47,0
63135,finanzas,region_25,universitario,2,32,3,5,1,1,61,0
8751,R&D,region_26,universitario,2,31,3,5,1,1,81,0
76770,ventas,region_2,universitario,2,32,3,7,1,1,46,0
59783,Analytics,region_6,universitario,2,30,3,2,1,1,81,0
27765,operaciones,region_15,posgrado,2,35,3,5,1,1,57,0
13161,ventas,region_16,universitario,2,32,3,3,0,1,52,0
63290,ventas,region_7,universitario,2,27,3,4,0,1,51,0
16901,tecnologia,region_16,universitario,2,33,3,5,1,1,79,0
31344,compras,region_2,universitario,2,35,3,6,1,1,70,1
25181,ventas,region_23,universitario,2,35,3,2,0,1,49,0
73294,HR,region_1,posgrado,2,31,3,4,1,1,93,1
53219,operaciones,region_22,universitario,2,25,3,6,0,1,58,0
7388,ventas,region_2,universitario,2,22,3,2,1,1,47,0
3055,operaciones,region_27,universitario,2,33,3,3,0,1,56,0
2668,ventas,region_15,universitario,2,30,3,5,0,1,47,0
27168,Analytics,region_22,universitario,2,30,3,5,1,1,83,0
10505,tecnologia,region_13,posgrado,2,32,3,4,0,1,89,1
28570,tecnologia,region_16,universitario,2,32,3,6,0,1,81,0
56175,Analytics,region_22,universitario,2,31,3,6,0,1,84,1
62791,operaciones,region_2,posgrado,2,52,3,3,0,1,98,1
26749,compras,region_26,universitario,2,29,3,3,1,1,72,0
45500,compras,region_17,universitario,2,32,3,4,1,1,67,0
73667,finanzas,region_28,posgrado,2,35,3,7,0,1,72,1
19374,operaciones,region_2,posgrado,2,49,3,17,0,1,86,1
21793,ventas,region_22,tecnico,2,27,3,5,1,1,50,0
25390,Analytics,region_31,universitario,2,27,3,5,1,1,88,0
52751,operaciones,region_13,universitario,2,35,3,8,0,1,58,0
77461,ventas,region_22,universitario,2,28,3,3,0,1,59,1
28929,ventas,region_1,universitario,2,29,3,4,0,1,99,1
38135,ventas,region_16,universitario,2,29,3,2,1,1,48,0
37978,Analytics,region_28,posgrado,2,41,3,8,1,1,90,1
75795,compras,region_2,universitario,2,39,3,4,1,1,70,0
70421,tecnologia,region_7,posgrado,2,43,3,2,1,1,82,0
24055,R&D,region_22,universitario,2,29,3,2,0,1,80,1
57756,Analytics,region_28,posgrado,2,37,3,5,1,1,83,1
50161,ventas,region_27,universitario,2,29,3,2,0,1,52,0
32502,operaciones,region_15,universitario,2,38,3,4,1,1,58,1
30016,finanzas,region_7,universitario,2,30,3,4,1,1,89,1
27738,operaciones,region_15,universitario,2,41,3,6,1,1,60,0
39292,operaciones,region_2,universitario,2,36,3,5,0,1,94,1
41192,ventas,region_2,universitario,2,34,3,2,0,1,61,1
75609,tecnologia,region_23,universitario,2,34,3,7,1,1,82,0
35381,tecnologia,region_6,universitario,2,33,3,5,0,1,79,0
12675,Analytics,region_30,universitario,2,32,3,3,1,1,93,1
17842,tecnologia,region_2,universitario,2,27,3,2,0,1,88,1
6469,tecnologia,region_2,universitario,2,34,3,3,0,1,92,1
69776,ventas,region_17,posgrado,2,37,3,5,1,1,52,1
28154,ventas,region_7,universitario,2,35,3,7,1,1,47,1
54182,compras,region_2,posgrado,2,41,3,6,0,1,69,0
72278,operaciones,region_4,universitario,2,35,3,9,1,1,98,1
35196,tecnologia,region_7,posgrado,2,48,3,4,0,1,81,1
72940,compras,region_13,posgrado,2,42,3,7,0,1,83,1
52289,tecnologia,region_2,universitario,2,59,3,2,1,1,82,0
11728,Analytics,region_29,universitario,2,32,3,2,0,1,88,0
23097,compras,region_22,universitario,9,27,3,4,0,0,75,0
46268,compras,region_22,universitario,9,26,3,3,0,0,73,0
14348,compras,region_31,universitario,8,26,3,2,1,0,68,0
27425,compras,region_12,universitario,8,32,3,4,0,0,71,0
34542,tecnologia,region_2,universitario,7,31,3,5,1,0,82,0
16764,compras,region_26,universitario,7,25,3,2,0,0,67,0
12742,compras,region_4,posgrado,7,33,3,6,0,0,66,0
52712,compras,region_22,universitario,7,25,3,1,0,0,71,0
48469,ventas,region_22,universitario,7,26,3,1,0,0,45,0
62703,compras,region_2,universitario,6,28,3,3,0,0,71,0
1869,tecnologia,region_2,universitario,6,31,3,9,0,0,81,0
67711,ventas,region_2,universitario,6,50,3,21,0,0,45,0
58020,compras,region_2,universitario,6,50,3,6,1,0,74,0
22289,compras,region_22,universitario,6,28,3,6,0,0,75,0
41252,compras,region_2,universitario,6,29,3,2,0,0,67,0
10022,compras,region_7,posgrado,6,40,3,12,0,0,74,0
53815,compras,region_2,universitario,6,40,3,2,0,0,69,0
23131,ventas,region_22,universitario,6,29,3,10,0,0,51,0
64822,compras,region_2,universitario,6,38,3,7,0,0,68,0
73628,compras,region_2,posgrado,6,35,3,3,0,0,65,0
43514,ventas,region_2,universitario,6,50,3,15,0,0,49,0
46095,ventas,region_13,universitario,6,43,3,13,0,0,52,0
67677,compras,region_16,universitario,6,30,3,5,0,0,69,0
44154,ventas,region_22,universitario,5,27,3,2,0,0,52,0
11796,compras,region_27,universitario,5,37,3,9,0,0,64,0
19228,compras,region_22,universitario,5,30,3,6,0,0,66,0
64333,tecnologia,region_23,universitario,5,31,3,5,0,0,77,0
72393,ventas,region_25,universitario,5,31,3,6,0,0,52,0
32686,compras,region_9,universitario,5,28,3,4,0,0,71,0
40084,ventas,region_6,universitario,5,29,3,6,0,0,46,0
5633,ventas,region_22,universitario,5,30,3,7,0,0,46,0
67171,compras,region_2,universitario,5,30,3,3,0,0,74,0
66015,compras,region_2,posgrado,5,54,3,8,0,0,69,0
67507,ventas,region_17,universitario,5,27,3,2,0,0,52,0
17962,ventas,region_22,universitario,5,33,3,4,0,0,48,0
68840,tecnologia,region_31,universitario,5,27,3,3,0,0,82,0
29058,compras,region_3,universitario,5,30,3,2,0,0,67,0
45513,tecnologia,region_17,universitario,5,28,3,4,0,0,80,0
54203,ventas,region_2,universitario,5,45,3,7,1,0,49,0
43928,ventas,region_2,posgrado,5,44,3,2,0,0,52,0
56529,ventas,region_7,tecnico,5,31,3,2,0,0,53,0
28806,compras,region_27,universitario,5,27,3,3,0,0,73,0
33228,finanzas,region_2,universitario,5,26,3,2,0,0,63,0
17480,compras,region_2,posgrado,5,46,3,18,0,0,68,0
24227,compras,region_7,universitario,5,29,3,3,0,0,65,0
26322,ventas,region_15,universitario,5,31,3,4,0,0,48,0
66149,ventas,region_22,universitario,5,29,3,2,0,0,49,0
55107,compras,region_2,posgrado,5,52,3,15,0,0,74,0
28768,R&D,region_2,posgrado,5,42,3,7,0,0,90,0
75455,ventas,region_22,universitario,5,32,3,3,0,0,52,0
11274,ventas,region_2,universitario,5,59,3,14,0,0,50,0
50210,compras,region_4,posgrado,5,35,3,9,0,0,73,0
47422,ventas,region_15,posgrado,5,29,3,6,0,0,53,0
6450,ventas,region_2,universitario,5,28,3,5,0,0,51,0
70603,ventas,region_24,universitario,5,33,3,7,0,0,50,0
15266,ventas,region_22,universitario,5,37,3,9,0,0,51,0
29611,ventas,region_22,universitario,5,30,3,3,0,0,53,0
63288,compras,region_2,universitario,5,31,3,4,0,0,67,0
27243,ventas,region_27,universitario,5,28,3,2,0,0,54,0
9662,ventas,region_2,universitario,5,26,3,4,0,0,52,0
33282,ventas,region_7,universitario,5,36,3,4,0,0,52,0
19693,compras,region_27,posgrado,5,40,3,4,0,0,69,0
3472,compras,region_20,universitario,5,31,3,4,1,0,73,0
11550,ventas,region_2,posgrado,5,34,3,6,0,0,51,0
62697,tecnologia,region_2,universitario,5,28,3,2,0,0,74,0
15502,ventas,region_21,universitario,5,29,3,4,0,0,49,0
22720,ventas,region_29,universitario,5,27,3,5,0,0,50,0
19874,compras,region_5,universitario,5,30,3,1,0,0,68,0
42052,compras,region_2,universitario,5,34,3,5,0,0,69,0
17521,tecnologia,region_2,universitario,5,41,3,6,0,0,82,0
22134,ventas,region_22,posgrado,5,33,3,2,1,0,50,0
68931,compras,region_26,universitario,5,30,3,2,0,0,70,0
62887,ventas,region_7,tecnico,5,26,3,2,0,0,48,0
75038,ventas,region_22,universitario,5,26,3,2,0,0,51,0
10365,compras,region_2,tecnico,5,34,3,6,0,0,69,0
32459,ventas,region_2,universitario,5,54,3,2,1,0,52,0
49137,compras,region_22,universitario,5,29,3,3,0,0,69,0
44803,compras,region_2,universitario,5,45,3,6,0,0,68,0
3625,compras,region_21,universitario,4,30,3,2,0,0,72,0
5132,operaciones,region_2,universitario,4,31,3,6,0,0,59,0
72086,Analytics,region_31,universitario,4,37,3,12,1,0,83,0
61449,tecnologia,region_22,posgrado,4,38,3,8,0,0,76,0
77217,tecnologia,region_24,universitario,4,32,3,9,0,0,76,0
525,ventas,region_22,universitario,4,30,3,4,0,0,49,0
26975,ventas,region_7,universitario,4,38,3,4,0,0,49,0
12683,ventas,region_27,universitario,4,31,3,7,0,0,51,0
29854,ventas,region_2,posgrado,4,40,3,3,0,0,48,0
65470,finanzas,region_2,posgrado,4,58,3,2,1,0,57,0
15169,compras,region_2,universitario,4,32,3,3,0,0,69,0
22129,tecnologia,region_22,universitario,4,28,3,4,1,0,83,0
34080,compras,region_28,posgrado,4,34,3,4,1,0,67,0
17822,ventas,region_2,universitario,4,35,3,5,0,0,50,0
54794,finanzas,region_22,universitario,4,32,3,7,0,0,60,0
1676,compras,region_2,universitario,4,34,3,4,0,0,67,0
56871,ventas,region_2,universitario,4,39,3,8,0,0,50,0
72849,tecnologia,region_2,secundario,4,21,3,2,1,0,79,0
28578,ventas,region_22,universitario,4,28,3,4,0,0,51,0
61457,ventas,region_26,universitario,4,31,3,5,0,0,46,0
36167,compras,region_2,universitario,4,30,3,2,0,0,67,0
58202,compras,region_2,universitario,4,47,3,3,0,0,67,0
24387,compras,region_31,universitario,4,29,3,6,1,0,70,0
45088,ventas,region_2,tecnico,4,21,3,1,0,0,51,0
38924,compras,region_20,posgrado,4,35,3,7,0,0,71,0
59151,compras,region_22,universitario,4,28,3,4,0,0,71,0
913,tecnologia,region_7,posgrado,4,48,3,6,0,0,76,0
5858,ventas,region_22,universitario,4,28,3,6,0,0,51,0
75783,tecnologia,region_22,universitario,4,28,3,4,0,0,83,0
52339,ventas,region_27,tecnico,4,29,3,3,0,0,53,0
39428,compras,region_7,universitario,4,35,3,5,0,0,64,0
58307,ventas,region_2,universitario,4,29,3,7,0,0,46,0
12874,compras,region_15,posgrado,4,37,3,10,0,0,71,0
5851,tecnologia,region_2,posgrado,4,54,3,18,0,0,79,0
60661,ventas,region_16,universitario,4,40,3,4,0,0,53,0
52906,compras,region_2,posgrado,4,45,3,15,0,0,73,0
61529,compras,region_2,universitario,4,28,3,2,0,0,65,0
69485,compras,region_2,universitario,4,36,3,5,0,0,70,0
56578,ventas,region_9,universitario,4,29,3,5,0,0,60,0
76431,ventas,region_2,universitario,4,30,3,2,0,0,50,0
39327,compras,region_20,universitario,4,26,3,4,0,0,69,0
49641,compras,region_2,posgrado,4,42,3,3,0,0,72,0
5167,ventas,region_7,universitario,4,35,3,10,0,0,51,0
25366,compras,region_2,posgrado,4,32,3,7,0,0,60,0
56213,ventas,region_2,universitario,4,24,3,2,0,0,47,0
52883,compras,region_16,universitario,4,25,3,2,0,0,67,0
59559,ventas,region_2,universitario,4,32,3,5,0,0,49,0
56852,ventas,region_2,universitario,4,42,3,5,0,0,47,0
74769,compras,region_4,universitario,4,30,3,5,0,0,65,0
73104,compras,region_2,universitario,4,34,3,9,0,0,74,0
76679,compras,region_27,posgrado,4,37,3,10,0,0,73,0
8193,ventas,region_15,posgrado,4,31,3,9,0,0,48,0
74315,ventas,region_22,universitario,4,26,3,3,0,0,56,0
55323,ventas,region_2,universitario,4,30,3,4,0,0,54,0
59891,R&D,region_26,universitario,4,28,3,3,0,0,83,0
38067,ventas,region_4,universitario,4,35,3,8,0,0,48,0
59284,compras,region_22,universitario,4,28,3,2,0,0,66,0
721,ventas,region_26,universitario,4,29,3,4,0,0,51,0
56116,ventas,region_2,universitario,4,37,3,10,0,0,48,0
68909,tecnologia,region_22,universitario,4,30,3,2,0,0,79,0
439,compras,region_15,posgrado,4,32,3,8,0,0,70,0
34356,compras,region_24,universitario,4,31,3,5,0,0,68,0
